interface_id,transporter_gene,preferred_name,target_label,published_label_for_trace,target_role,evidence_tier,source_database,source_origin,sample_weight,standardization_key,standardized_inchikey,standardized_isomeric_smiles,standardized_connectivity_smiles,murcko_scaffold_smiles,std_molecular_weight,std_xlogp,std_tpsa,std_hbond_donor_count,std_hbond_acceptor_count,std_rotatable_bond_count,std_formal_charge,std_heavy_atom_count,source_record_id,source_url,claim_boundary,preferred_name_normalized,input_standardized_inchikey,derived_standardized_inchikey,derived_isomeric_smiles,derived_connectivity_smiles,standardizer_reproduced_inchikey,inchikey_reproduction_status,exact_scaffold_group,generic_scaffold_group
CAND::T10_AUD_00037,ABCB1,ACETYLDIGOXIN,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,HWKJSYYYURVNQU-DXJNJSHLSA-N,HWKJSYYYURVNQU-DXJNJSHLSA-N,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,822.986,2.7889,209.13,,,,,,T10_AUD_00037,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,ACETYLDIGOXIN,HWKJSYYYURVNQU-DXJNJSHLSA-N,HWKJSYYYURVNQU-DXJNJSHLSA-N,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,HWKJSYYYURVNQU-DXJNJSHLSA-N,match,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,CC1CCC(C2CCC3C2CCC2C4CCC(CC5CCC(CC6CCC(CC7CCCCC7)CC6)CC5)CC4CCC23)C1
CAND::T10_AUD_00038,ABCB1,VECURONIUM,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,BGSZAXLLHYERSY-XQIGCQGXSA-N,BGSZAXLLHYERSY-XQIGCQGXSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,,C1CCN(C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,557.84,5.9659,55.84,,,,,,T10_AUD_00038,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,VECURONIUM,BGSZAXLLHYERSY-XQIGCQGXSA-N,BGSZAXLLHYERSY-XQIGCQGXSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,BGSZAXLLHYERSY-XQIGCQGXSA-N,match,C1CCN(C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,C1CCC(C2CCC3CCC4C5CC(C6CCCCC6)CC5CCC4C3C2)CC1
CAND::T10_AUD_00042,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,XKFSBWQWNMZWFA-UHFFFAOYSA-N,XKFSBWQWNMZWFA-UHFFFAOYSA-N,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1c(OC(C)=O)ccc2c1Oc1c(ccc(OC(C)=O)c1CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)C21OC(=O)c2ccccc21,,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,994.865,1.9644,305.01,,,,,,T10_AUD_00042,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,XKFSBWQWNMZWFA-UHFFFAOYSA-N,XKFSBWQWNMZWFA-UHFFFAOYSA-N,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1c(OC(C)=O)ccc2c1Oc1c(ccc(OC(C)=O)c1CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)C21OC(=O)c2ccccc21,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1c(OC(C)=O)ccc2c1Oc1c(ccc(OC(C)=O)c1CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)C21OC(=O)c2ccccc21,XKFSBWQWNMZWFA-UHFFFAOYSA-N,match,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,CC1CC2(C3CCCCC3CC3CCCCC32)C2CCCCC12
CAND::T10_AUD_00044,ABCB1,ASPIRIN,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)O,,c1ccccc1,180.159,1.3101,63.6,,,,,,T10_AUD_00044,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,ASPIRIN,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,match,c1ccccc1,C1CCCCC1
CAND::T10_AUD_00046,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,MKUKBCVJQXCFKM-UHFFFAOYSA-N,MKUKBCVJQXCFKM-UHFFFAOYSA-N,CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1,,O=S(=O)(c1ccccc1)c1ccn(CCCOc2ccccc2)c1,518.031,5.5779,102.67,,,,,,T10_AUD_00046,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,MKUKBCVJQXCFKM-UHFFFAOYSA-N,MKUKBCVJQXCFKM-UHFFFAOYSA-N,CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1,CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1,MKUKBCVJQXCFKM-UHFFFAOYSA-N,match,O=S(=O)(c1ccccc1)c1ccn(CCCOc2ccccc2)c1,CC(C)(C1CCCCC1)C1CCC(CCCCC2CCCCC2)C1
CAND::T10_AUD_00047,ABCB1,FEXOFENADINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,RWTNPBWLLIMQHL-UHFFFAOYSA-N,RWTNPBWLLIMQHL-UHFFFAOYSA-N,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,501.667,5.5105,81.0,,,,,,T10_AUD_00047,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,FEXOFENADINE,RWTNPBWLLIMQHL-UHFFFAOYSA-N,RWTNPBWLLIMQHL-UHFFFAOYSA-N,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,match,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,C1CCC(CCCCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1
CAND::T10_AUD_00048,ABCB1,SAQUINAVIR,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,QWAXKHKRTORLEM-PVCXOJBVSA-N,QWAXKHKRTORLEM-PVCXOJBVSA-N,CC(C)(C)NC(=O)C1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,,O=C(CNC(=O)c1ccc2ccccc2n1)NC(CCN1CCC2CCCCC2C1)Cc1ccccc1,670.855,3.0924,166.75,,,,,,T10_AUD_00048,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,SAQUINAVIR,QWAXKHKRTORLEM-PVCXOJBVSA-N,QWAXKHKRTORLEM-PVCXOJBVSA-N,CC(C)(C)NC(=O)C1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-PVCXOJBVSA-N,match,O=C(CNC(=O)c1ccc2ccccc2n1)NC(CCN1CCC2CCCCC2C1)Cc1ccccc1,CC(CCC(C)C1CCC2CCCCC2C1)CC(CCC1CCC2CCCCC2C1)CC1CCCCC1
CAND::T10_AUD_00049,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,PFKFKTXBGHAJQC-ZBPNYKGNSA-N,PFKFKTXBGHAJQC-ZBPNYKGNSA-N,CC(C)(C)NC(=O)C1CN(Cc2cc3ccccc3o2)CCN1[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,,O=C(NC1CCc2ccccc21)C(CCC(Cc1ccccc1)N1CCN(Cc2cc3ccccc3o2)CC1)Cc1ccccc1,742.961,5.8294,118.28,,,,,,T10_AUD_00049,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,PFKFKTXBGHAJQC-ZBPNYKGNSA-N,PFKFKTXBGHAJQC-ZBPNYKGNSA-N,CC(C)(C)NC(=O)C1CN(Cc2cc3ccccc3o2)CCN1[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)C1CN(Cc2cc3ccccc3o2)CCN1C(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,PFKFKTXBGHAJQC-ZBPNYKGNSA-N,match,O=C(NC1CCc2ccccc21)C(CCC(Cc1ccccc1)N1CCN(Cc2cc3ccccc3o2)CC1)Cc1ccccc1,CC(CC1CCC2CCCCC21)C(CCC(CC1CCCCC1)C1CCC(CC2CC3CCCCC3C2)CC1)CC1CCCCC1
CAND::T10_AUD_00050,ABCB1,INDINAVIR,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,CBVCZFGXHXORBI-IXVTTXLYSA-N,CBVCZFGXHXORBI-IXVTTXLYSA-N,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,613.803,2.8669,118.03,,,,,,T10_AUD_00050,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,INDINAVIR,CBVCZFGXHXORBI-IXVTTXLYSA-N,CBVCZFGXHXORBI-IXVTTXLYSA-N,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CBVCZFGXHXORBI-IXVTTXLYSA-N,match,O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,CC(CC1CCC2CCCCC21)C(CCCC1CCC(CC2CCCCC2)CC1)CC1CCCCC1
CAND::T10_AUD_00051,ABCB1,TALINOLOL,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,MXFWWQICDIZSOA-UHFFFAOYSA-N,MXFWWQICDIZSOA-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,,O=C(Nc1ccccc1)NC1CCCCC1,363.502,3.2686,82.62,,,,,,T10_AUD_00051,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,TALINOLOL,MXFWWQICDIZSOA-UHFFFAOYSA-N,MXFWWQICDIZSOA-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,MXFWWQICDIZSOA-UHFFFAOYSA-N,match,O=C(Nc1ccccc1)NC1CCCCC1,CC(CC1CCCCC1)CC1CCCCC1
CAND::T10_AUD_00052,ABCB1,NADOLOL,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,,c1ccc2c(c1)CCCC2,309.406,0.6348,81.95,,,,,,T10_AUD_00052,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,NADOLOL,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,match,c1ccc2c(c1)CCCC2,C1CCC2CCCCC2C1
CAND::T10_AUD_00053,ABCB1,BUNITROLOL,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,VCVQSRCYSKKPBA-UHFFFAOYSA-N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1ccccc1C#N,,c1ccccc1,248.326,1.6861,65.28,,,,,,T10_AUD_00053,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,BUNITROLOL,VCVQSRCYSKKPBA-UHFFFAOYSA-N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1ccccc1C#N,CC(C)(C)NCC(O)COc1ccccc1C#N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,match,c1ccccc1,C1CCCCC1
CAND::T10_AUD_00054,ABCB1,TIMOLOL,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,BLJRIMJGRPQVNF-JTQLQIEISA-N,BLJRIMJGRPQVNF-JTQLQIEISA-N,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,,c1nsnc1N1CCOCC1,316.427,0.5025,79.74,,,,,,T10_AUD_00054,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,TIMOLOL,BLJRIMJGRPQVNF-JTQLQIEISA-N,BLJRIMJGRPQVNF-JTQLQIEISA-N,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,BLJRIMJGRPQVNF-JTQLQIEISA-N,match,c1nsnc1N1CCOCC1,C1CCC(C2CCCC2)CC1
CAND::T10_AUD_00055,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,ZFXSJTRRJVSPFL-UHFFFAOYSA-N,ZFXSJTRRJVSPFL-UHFFFAOYSA-N,CC(C)(C)c1cc(N2CCNCC2)n2nc(-c3ccc(F)cc3)cc2n1,,c1ccc(-c2cc3nccc(N4CCNCC4)n3n2)cc1,353.445,3.2425,45.46,,,,,,T10_AUD_00055,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,ZFXSJTRRJVSPFL-UHFFFAOYSA-N,ZFXSJTRRJVSPFL-UHFFFAOYSA-N,CC(C)(C)c1cc(N2CCNCC2)n2nc(-c3ccc(F)cc3)cc2n1,CC(C)(C)c1cc(N2CCNCC2)n2nc(-c3ccc(F)cc3)cc2n1,ZFXSJTRRJVSPFL-UHFFFAOYSA-N,match,c1ccc(-c2cc3nccc(N4CCNCC4)n3n2)cc1,C1CCC(C2CC3CCCC(C4CCCCC4)C3C2)CC1
CAND::T10_AUD_00056,ABCB1,TERFENADINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GUGOEEXESWIERI-UHFFFAOYSA-N,GUGOEEXESWIERI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,471.685,6.4458,43.7,,,,,,T10_AUD_00056,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,TERFENADINE,GUGOEEXESWIERI-UHFFFAOYSA-N,GUGOEEXESWIERI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,GUGOEEXESWIERI-UHFFFAOYSA-N,match,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,C1CCC(CCCCC2CCC(C(C3CCCCC3)C3CCCCC3)CC2)CC1
CAND::T10_AUD_00057,ABCB1,BMS-387032,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,OUSFTKFNBAZUKL-UHFFFAOYSA-N,OUSFTKFNBAZUKL-UHFFFAOYSA-N,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,,O=C(Nc1ncc(SCc2ncco2)s1)C1CCNCC1,380.539,3.659,80.05,,,,,,T10_AUD_00057,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,BMS-387032,OUSFTKFNBAZUKL-UHFFFAOYSA-N,OUSFTKFNBAZUKL-UHFFFAOYSA-N,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,OUSFTKFNBAZUKL-UHFFFAOYSA-N,match,O=C(Nc1ncc(SCc2ncco2)s1)C1CCNCC1,CC(CC1CCC(CCC2CCCC2)C1)C1CCCCC1
CAND::T10_AUD_00058,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,YUAUQYXSYMIINF-UHFFFAOYSA-N,YUAUQYXSYMIINF-UHFFFAOYSA-N,CC(C)(C1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,,O=C(c1ccccc1)N1CCC(CS(=O)(=O)c2ccccc2)CC1,601.587,5.1122,97.82,,,,,,T10_AUD_00058,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,YUAUQYXSYMIINF-UHFFFAOYSA-N,YUAUQYXSYMIINF-UHFFFAOYSA-N,CC(C)(C1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,CC(C)(C1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,YUAUQYXSYMIINF-UHFFFAOYSA-N,match,O=C(c1ccccc1)N1CCC(CS(=O)(=O)c2ccccc2)CC1,CC(C1CCCCC1)C1CCC(CC(C)(C)C2CCCCC2)CC1
CAND::T10_AUD_00059,ABCB1,POLYPODINE B,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,OWOQYTURIBDOED-JJDBQLKLSA-N,OWOQYTURIBDOED-JJDBQLKLSA-N,CC(C)(O)CC[C@@H](O)[C@@](C)(O)[C@H]1CC[C@@]2(O)C3=C(CC[C@]12C)[C@@]1(C)C[C@H](O)[C@H](O)C[C@@]1(O)C(=O)C3,,O=C1CC2=C(CCC3CCCC23)C2CCCCC12,496.641,1.113,158.68,,,,,,T10_AUD_00059,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,POLYPODINE B,OWOQYTURIBDOED-JJDBQLKLSA-N,OWOQYTURIBDOED-JJDBQLKLSA-N,CC(C)(O)CC[C@@H](O)[C@@](C)(O)[C@H]1CC[C@@]2(O)C3=C(CC[C@]12C)[C@@]1(C)C[C@H](O)[C@H](O)C[C@@]1(O)C(=O)C3,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=C(CCC12C)C1(C)CC(O)C(O)CC1(O)C(=O)C3,OWOQYTURIBDOED-JJDBQLKLSA-N,match,O=C1CC2=C(CCC3CCCC23)C2CCCCC12,CC1CC2C3CCCC3CCC2C2CCCCC12
CAND::T10_AUD_00064,ABCB1,DIHYDROERGOCRISTINE,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,DEQITUUQPICUMR-LMLVIHHFSA-N,DEQITUUQPICUMR-LMLVIHHFSA-N,CC(C)[C@@]1(NC(=O)C2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,611.743,2.7172,118.21,,,,,,T10_AUD_00064,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,DIHYDROERGOCRISTINE,DEQITUUQPICUMR-LMLVIHHFSA-N,DEQITUUQPICUMR-LMLVIHHFSA-N,CC(C)[C@@]1(NC(=O)C2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,DEQITUUQPICUMR-LMLVIHHFSA-N,match,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,CC(CC1CC2C3CCCC3C(C)C(CC3CCCCC3)C2C1C)C1CCC2CC3CCC4CCCC(C2C1)C43
CAND::T10_AUD_00065,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WHBDCLCOWTYWQB-UHFFFAOYSA-N,WHBDCLCOWTYWQB-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1)C(=O)O,,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,1406.78,-0.5352,484.79,,,,,,T10_AUD_00065,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WHBDCLCOWTYWQB-UHFFFAOYSA-N,WHBDCLCOWTYWQB-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1)C(=O)O,WHBDCLCOWTYWQB-UHFFFAOYSA-N,match,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,CC(CCCC1CCCCC1)CCC(C)CCC(C)CCC(C)CCC(C)CCC1CCCCC1
